r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
9.0,0.4,1312223.2,3290977.6,131095.2,410215.2,318.4,0.0,874.8,18849.6,11386.4,19852.8,36.4,60.4,2.6,0.4,0.0
6.8,0.8,1350615.2,2406353.6,135142.4,412342.4,282.4,27832.8,301.6,44357.6,10118.2,16764.6,33.8,63.0,2.6,0.8,0.0
9.0,0.4,1305657.6,2842865.6,136852.0,426068.8,372.8,0.0,606.2,18659.2,11015.0,19269.6,32.8,64.4,2.8,0.0,0.0
7.8,0.4,1299750.4,4108755.2,138017.6,444889.6,1152.0,0.0,1376.6,20192.8,11946.8,20856.6,37.6,59.2,2.6,0.4,0.0
7.0,1.0,1292820.8,4239212.8,138506.4,446336.0,332.0,0.0,356.8,18971.2,11323.0,19772.4,36.0,60.2,3.2,0.6,0.0
7.0,0.6,1290946.4,4734464.0,138728.0,448259.2,384.0,0.0,390.4,21000.8,11762.4,21290.8,36.4,60.4,2.8,0.4,0.0
7.8,0.4,1287011.2,4873204.8,139428.8,454363.2,348.8,0.0,793.2,21421.6,11484.6,21107.2,36.2,61.8,2.2,0.0,0.0
8.2,0.0,1285327.2,3690800.0,139539.2,451173.6,339.2,0.0,350.4,18740.8,10564.2,18856.4,34.2,62.8,2.8,0.2,0.0
8.0,0.2,1284005.6,4822206.4,139616.8,455648.8,131.2,0.0,151.2,20267.2,10922.6,20097.4,39.4,58.2,2.4,0.2,0.0
7.8,0.4,1283556.8,4805753.6,139683.2,452298.4,42.4,0.0,87.2,20206.4,11498.2,20214.2,39.2,58.4,2.4,0.2,0.0
10.0,0.2,1283113.6,4217873.6,139744.0,455045.6,174.4,0.0,219.2,18812.8,10370.4,18722.0,43.4,53.8,2.4,0.4,0.0
9.4,1.2,1538983.2,4119908.8,139822.4,457794.4,291.2,94365.6,310.4,109365.6,10132.6,15458.8,33.2,63.0,3.0,1.0,0.0
8.8,0.6,1444432.8,4556292.0,139868.8,454248.0,310.4,81367.2,483.6,96740.8,10731.4,16311.6,32.6,64.2,2.8,1.0,0.0
7.0,0.6,1278576.0,4666597.6,139929.6,458619.2,358.4,0.0,383.2,19868.8,11477.8,20202.6,41.6,55.0,3.2,0.4,0.0
9.6,0.0,1277068.0,4785013.6,139983.2,455026.4,348.0,0.0,361.6,20780.8,11969.0,20816.0,43.6,53.4,2.6,0.2,0.0
9.2,0.0,1680142.4,4737944.8,140049.6,457316.8,365.6,112929.6,401.6,128978.4,10358.0,16611.2,38.2,59.2,2.4,0.6,0.0
9.6,0.4,1538960.0,5092637.6,140115.2,457117.6,155.2,82996.8,179.2,96479.2,9140.0,13920.2,40.0,58.0,1.8,0.8,0.0
7.2,0.2,1274685.6,5452486.4,140187.2,457985.6,96.0,0.0,103.2,19545.6,11128.6,19963.0,47.8,50.0,2.2,0.2,0.0
8.0,0.4,1273661.6,5550459.2,140220.8,454065.6,306.4,0.0,317.6,17716.0,10690.8,18491.4,49.8,48.0,2.2,0.6,0.0
9.2,0.2,1271988.8,5684336.0,140260.0,457168.8,223.2,0.0,236.8,19428.0,11117.6,19158.4,47.8,49.2,2.6,0.4,0.0
7.8,0.4,1317748.0,6011816.8,140311.2,458021.6,181.6,26504.8,208.8,43913.6,10779.6,17914.4,42.4,54.0,3.0,0.4,0.0
8.8,0.6,1288870.4,6213990.4,140415.2,461150.4,316.8,26214.4,627.2,41413.6,10293.8,16114.8,43.0,54.6,1.8,0.4,0.0
6.6,0.6,1267152.0,6434586.4,140581.6,463045.6,430.4,50.4,440.0,20825.6,10844.0,19898.8,51.6,43.2,4.4,0.8,0.0
9.0,0.2,1301064.0,634380.8,85284.0,372473.6,2696.0,33412.0,7433.8,48835.2,12754.0,18442.4,23.8,68.4,3.4,4.4,0.0
8.4,0.8,1420210.4,659470.4,50860.8,312728.8,4453.6,63856.8,7240.4,80371.2,13015.2,18619.6,23.6,69.2,4.0,3.0,0.0
9.4,0.4,1294141.6,1803238.4,69489.6,328373.6,1361.6,448.8,3785.0,18119.2,10670.6,18669.8,25.0,68.8,5.6,1.0,0.0
7.0,0.0,1338354.4,1902221.6,59638.4,334478.4,1692.0,0.0,9048.2,18072.0,11070.8,19541.2,29.8,64.0,5.4,1.0,0.0
7.4,0.4,1331596.0,2285446.4,104642.4,358481.6,386.4,0.0,1232.6,18066.4,10123.4,18077.0,28.4,66.2,4.6,0.8,0.0
7.6,0.6,1373245.6,1656462.4,123379.2,404838.4,507.2,42128.0,548.8,59106.4,11680.6,18960.0,28.0,64.4,6.2,1.4,0.0
7.2,0.6,1301255.2,3347546.4,131724.0,442246.4,2396.0,0.0,8186.0,18826.4,11822.8,20972.0,30.0,63.8,4.6,1.6,0.0
6.8,0.2,1295517.6,3674908.0,136338.4,459564.0,357.6,0.0,389.6,19366.4,10320.2,18862.2,30.2,64.4,5.2,0.6,0.0
7.2,0.2,1293559.2,4362532.8,138016.0,461313.6,430.4,0.0,454.4,17892.8,10157.0,18244.4,32.8,61.8,4.6,0.6,0.0
7.2,0.0,1291458.4,4217112.8,138828.8,463907.2,509.6,0.0,533.6,19737.6,11446.0,20362.4,28.0,65.4,6.0,0.6,0.0
6.0,0.0,1289396.8,4301451.2,139280.0,463744.0,467.2,0.0,486.4,20544.8,11465.6,20854.6,30.4,62.6,6.2,1.0,0.0
9.6,0.2,1286936.8,5540454.4,139475.2,467410.4,556.0,0.0,1581.6,19483.2,11094.6,19909.4,32.8,61.4,5.2,1.2,0.0
6.4,0.0,1284807.2,5282860.0,139622.4,464485.6,408.0,0.0,440.2,18984.8,10076.4,18372.2,31.6,63.4,5.0,0.4,0.0
8.2,0.0,1283203.2,4546520.0,139720.8,469896.8,376.8,0.0,460.8,19815.2,10939.6,19404.8,33.4,61.0,5.4,1.0,0.0
7.6,0.2,1281482.4,5383600.0,139784.0,468682.4,423.2,0.0,495.2,21493.6,11007.2,20725.8,29.6,63.6,6.2,1.0,0.0
5.4,0.2,1279303.2,3413714.4,139840.8,466980.0,385.6,0.0,397.6,20776.0,10832.6,20138.2,39.0,55.0,6.0,0.4,0.0
7.8,0.4,1277465.6,4120045.6,139894.4,468559.2,388.8,0.0,408.0,19736.0,12015.6,20946.2,41.6,53.0,4.6,1.0,0.0
8.2,0.2,1275721.6,4678675.2,139973.6,471523.2,396.8,0.0,413.6,20619.2,12126.6,21067.2,33.8,60.2,5.2,1.0,0.0
7.0,0.4,1273614.4,4376194.4,140036.0,472199.2,440.8,0.0,464.8,18452.8,10689.0,18891.0,37.6,55.8,6.2,1.0,0.0
9.2,0.2,1271644.8,4702800.8,140096.8,466846.4,438.4,0.0,455.2,20540.8,12393.0,22019.4,41.2,52.0,5.8,1.2,0.0
5.6,0.4,1856311.2,4516687.2,140166.4,465504.8,336.8,147844.8,367.2,163966.4,10006.4,16250.2,31.4,63.4,4.0,1.2,0.0
6.4,0.4,1268060.8,5283512.0,140199.2,470308.0,431.2,0.0,490.4,20679.2,12546.6,21790.8,38.8,56.2,4.8,0.8,0.0
8.0,0.6,1266337.6,5192156.0,140229.6,474451.2,374.4,0.0,490.6,16348.0,10120.0,18260.8,41.0,54.0,4.8,0.6,0.0
5.6,0.2,1622009.6,5401259.2,140244.0,471580.8,416.8,102460.8,431.2,117922.4,10118.2,16542.2,33.2,60.4,4.8,1.4,0.0
7.2,0.8,1441682.4,5517568.0,140262.4,470911.2,378.4,104857.6,406.4,121056.0,12249.6,17631.0,34.4,58.4,5.6,2.2,0.0
8.6,0.2,1265048.0,5631305.6,140281.6,472292.0,396.8,3551.2,423.2,24282.4,11557.6,20458.0,45.4,49.6,4.4,1.0,0.0
7.2,0.2,1259960.8,6091946.4,140301.6,472263.2,391.2,0.0,421.6,19762.4,10789.4,19523.2,40.4,54.6,4.2,1.0,0.0
9.2,0.4,1291652.0,6136844.0,140338.4,479441.6,2442.4,24139.2,4124.0,39176.0,10803.0,16431.8,36.0,59.4,3.6,1.0,0.0
4.8,0.0,1247234.4,6381668.8,140369.6,488045.6,496.8,44.0,539.2,24206.4,13514.6,25153.4,47.0,42.8,9.2,1.4,0.0
6.6,0.8,1305356.8,602170.4,57916.0,360847.2,1084.8,37686.4,6742.4,50912.8,12127.6,16918.8,13.2,71.0,6.6,9.2,0.0
8.2,0.0,1425528.8,1469314.4,16453.6,279833.6,10293.6,29025.6,16748.6,43131.2,10704.8,15880.0,20.2,71.6,4.8,3.0,0.0
8.4,1.2,1396695.2,666246.4,39112.8,279194.4,2487.2,19802.4,17230.6,34631.2,10108.2,16168.8,21.2,70.8,5.8,2.2,0.0
5.6,0.2,1420205.6,3311860.8,75656.0,387725.6,580.0,0.0,2297.6,18195.2,10460.6,18900.0,18.2,72.8,7.4,1.6,0.0
6.4,0.2,1390202.4,3407359.2,113239.2,432178.4,984.8,0.0,5164.0,19673.6,10212.4,19161.4,20.8,70.0,8.0,1.6,0.0
4.8,0.2,1454004.8,2144916.8,127902.4,447052.0,1568.0,67837.6,3118.0,83527.2,11144.6,17559.6,20.8,69.4,7.8,2.4,0.0
5.8,0.4,1333559.2,4284752.8,134092.0,454469.6,623.2,0.0,742.4,22500.0,11841.2,22026.8,24.0,64.8,10.2,1.4,0.0
7.0,0.2,1330668.8,4839420.8,136960.0,451737.6,558.4,0.0,1051.2,18721.6,10250.8,18651.4,25.6,66.0,7.6,1.2,0.0
9.8,0.0,1327133.6,4325643.2,138160.0,457329.6,624.8,0.0,637.6,18690.4,10371.6,19465.6,25.4,67.8,6.2,1.0,0.0
7.4,0.0,1324733.6,4866162.4,138704.0,459218.4,361.6,0.0,375.2,18036.0,10110.2,18092.2,27.0,65.8,6.4,0.8,0.0
5.8,0.2,1318069.6,3245463.2,139003.2,468186.4,512.0,0.0,524.8,21081.6,11428.8,21182.0,34.0,55.2,9.2,1.8,0.0
6.4,0.2,1313412.0,4633387.2,139112.0,466951.2,530.4,0.0,562.4,20756.0,11394.6,20990.8,22.6,66.8,9.8,1.4,0.0
6.6,0.2,1616885.6,2725054.4,139196.8,467134.4,368.8,112404.0,402.4,125942.4,10114.6,15040.6,24.0,66.8,7.0,2.4,0.0
7.2,0.2,1309168.0,4343076.0,139244.0,477681.6,625.6,0.0,639.2,20256.8,11934.2,21232.0,25.0,65.0,8.4,1.4,0.0
5.4,0.4,1302723.2,4069372.8,139425.6,473646.4,3158.4,0.0,3662.4,19006.4,10907.6,20094.6,33.2,56.4,8.4,2.2,0.0
6.6,0.4,1294570.4,4073850.4,139536.0,479338.4,487.2,0.0,512.8,21628.0,12261.0,22296.8,32.0,58.8,8.0,1.4,0.0
4.8,0.6,1292272.0,4035027.2,139556.0,479267.2,531.2,0.0,889.4,19060.8,10730.6,19472.2,35.8,54.4,8.6,1.4,0.0
6.2,0.2,1289482.4,4556576.0,139606.4,477156.8,874.4,0.0,2101.6,19679.2,10675.4,19449.4,28.4,62.0,8.4,1.2,0.0
7.0,0.4,1286333.6,4648614.4,139688.0,484580.8,469.6,0.0,488.8,21671.2,12495.4,22382.0,32.0,58.0,9.0,1.0,0.0
6.2,0.0,1284024.8,4894815.2,139756.0,484755.2,478.4,0.0,509.6,18886.4,10932.0,19261.6,35.2,56.8,7.4,1.2,0.0
7.0,1.0,1281655.2,5128197.6,139816.8,484289.6,494.4,0.0,501.6,19349.6,11245.4,19846.8,32.0,58.0,9.0,1.4,0.0
7.8,0.0,1276078.4,5245689.6,139892.0,488228.0,2446.4,0.0,5429.8,20512.8,12179.4,21938.2,31.8,59.4,7.6,1.6,0.0
6.6,0.0,1268609.6,5264613.6,139931.2,504712.0,579.2,0.0,728.6,19822.4,11998.6,21228.6,35.6,54.0,8.8,1.8,0.0
5.8,0.2,1266420.8,5239332.8,139997.6,500512.8,432.8,0.0,445.6,21391.2,12143.4,21941.4,37.2,52.4,9.6,1.2,0.0
5.4,0.2,1445966.4,5514759.2,140190.4,498403.2,468.8,46132.0,544.8,63047.2,9829.4,17629.0,29.0,62.6,7.0,1.6,0.0
5.6,0.2,1380927.2,5657503.2,140268.8,499799.2,420.8,60183.2,443.2,76960.0,10465.2,17873.8,31.0,57.6,9.4,2.4,0.0
6.6,1.6,1296608.8,5972656.8,140328.0,501568.0,404.8,23932.8,451.2,40622.4,11687.8,18320.0,30.0,59.4,8.6,2.2,0.0
6.2,0.2,1285801.6,6174324.0,140382.4,499878.4,468.8,26214.4,507.2,45298.4,13403.0,21254.6,30.0,58.4,9.4,2.2,0.0
6.4,0.8,1256664.8,6368548.0,140455.2,504301.6,612.0,60.0,624.8,25810.4,13891.4,25904.2,43.4,44.0,11.2,1.6,0.0
5.0,0.2,1253998.4,3916656.8,140505.6,501509.6,511.2,0.0,532.0,19074.4,10725.6,19819.8,18.2,69.2,10.8,1.8,0.0
5.6,2.8,1459579.2,183856.8,32945.6,384679.2,780.0,107746.4,2563.0,116780.0,12858.8,13453.2,7.6,74.6,5.6,12.0,0.0
5.4,2.4,1386897.6,123147.2,27236.8,318703.2,4192.8,58507.2,8006.2,69848.0,11614.0,15278.4,12.8,69.2,7.0,11.6,0.0
5.4,0.6,1254632.8,3242908.0,76428.8,350427.2,575.2,0.0,921.6,21600.0,11341.0,21517.0,17.8,68.6,12.2,1.4,0.0
5.6,0.0,1252216.0,4122420.8,113021.6,354200.0,596.8,0.0,608.8,21350.4,11582.2,21598.6,18.6,70.2,9.2,2.0,0.0
7.2,0.2,1249581.6,4076502.4,126082.4,361880.8,628.0,0.0,668.0,21512.0,12515.6,22668.2,19.2,67.6,11.4,1.8,0.0
5.0,0.2,1247076.8,3862000.0,131516.8,357793.6,584.8,0.0,604.0,21739.2,11507.4,21835.8,19.6,68.2,11.2,1.6,0.0
6.2,0.0,1244716.0,4209280.8,134035.2,361183.2,486.4,0.0,520.0,20416.0,12804.6,23919.0,19.2,68.0,11.0,2.0,0.0
6.4,0.8,1240018.4,4132365.6,135412.0,362196.0,415.2,0.0,440.8,21525.6,12573.8,24058.8,19.0,68.8,11.0,1.6,0.0
5.6,0.4,1237834.4,3409109.6,135864.8,365626.4,310.4,0.0,340.8,19632.0,10628.0,19483.4,24.6,64.0,9.6,1.4,0.0
4.0,0.2,1236252.0,3619111.2,136218.4,366200.0,72.8,0.0,192.2,21599.2,12011.0,22126.4,20.6,67.0,10.6,1.8,0.0
5.4,0.6,1236000.8,3950858.4,136343.2,363725.6,0.0,0.0,8.8,20292.8,11074.8,20845.6,22.4,66.0,9.6,2.0,0.0
5.0,0.4,1235896.0,3235909.6,136438.4,368943.2,1.6,0.0,29.6,21824.0,12270.2,22356.0,28.6,59.2,10.2,1.6,0.0
4.8,0.2,1235375.2,3395739.2,136532.0,369531.2,13.6,0.0,47.2,22003.2,12453.2,22919.8,29.6,58.4,10.4,1.8,0.0
5.0,0.8,1813635.2,3187746.4,136591.2,365264.0,84.8,169556.0,217.6,182219.2,9763.0,15434.4,17.8,71.8,7.6,2.6,0.0
5.6,0.0,1212047.2,3651022.4,136676.8,380455.2,340.8,0.0,2283.8,22182.4,12662.8,23095.4,33.2,54.6,10.4,1.8,0.0
5.6,0.4,1211902.4,4218681.6,136747.2,378546.4,0.8,0.0,18.4,21484.0,11079.4,21609.0,28.4,58.8,11.6,1.6,0.0
6.2,0.6,1819098.4,4035660.0,136820.0,378497.6,0.0,152117.6,12.0,166272.8,9239.8,14799.2,18.4,69.0,10.4,2.8,0.0
6.0,0.4,1211648.8,4768224.8,137032.8,384401.6,0.0,0.0,16.0,21725.6,12023.0,22341.8,28.0,60.0,9.8,2.2,0.0
6.2,0.4,1211262.4,4892440.8,137127.2,383718.4,66.4,0.0,119.2,20035.2,11257.4,20618.4,33.2,57.0,8.4,1.4,0.0
7.8,0.0,1314966.4,4542844.8,137144.0,379209.6,80.0,57628.0,95.2,72170.4,11130.8,17356.2,22.0,65.6,9.8,2.4,0.0
4.2,0.8,1209424.8,4973772.0,137184.8,384144.0,12.0,0.0,60.0,21012.0,11836.8,21831.4,30.2,56.4,11.6,1.8,0.0
5.6,0.4,1693216.8,5057462.4,137240.0,382451.2,0.0,113002.4,4.8,126592.8,8546.4,13983.8,20.4,68.6,8.8,2.0,0.0
5.0,0.0,1209348.0,5134081.6,137308.8,385720.8,0.8,0.0,27.2,19403.2,12253.8,22761.6,37.2,49.2,12.2,1.6,0.0
4.8,0.0,1417481.6,5485068.8,137370.4,384250.4,3.2,80189.6,16.8,96148.8,9811.6,16500.4,23.2,63.6,10.8,2.4,0.0
6.2,0.4,1209704.0,5746855.2,137443.2,386172.8,24.8,0.0,61.6,20055.2,11445.8,20911.0,31.6,57.0,10.0,1.6,0.0
6.8,0.0,1209312.0,6052659.2,137500.0,384076.0,0.0,0.0,25.6,19119.2,10664.8,19598.2,29.6,58.2,10.8,1.4,0.0
5.2,0.2,1227670.4,6189174.4,137564.0,380243.2,0.0,26214.4,24.8,41068.8,11587.8,18619.8,25.2,62.2,9.2,3.6,0.0
